id,formattedAddress,city,state,zipCode,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,status,price,listingType,listedDate,daysOnMarket
"1251-1275-Christopher-Dr,-Neenah,-WI-54956","1251-1275 Christopher Dr, Neenah, WI 54956",Neenah,WI,54956,44.222855,-88.488846,Apartment,2,1,1150,,Active,1349,Standard,2025-11-22T00:00:00.000Z,1
"1317-Orchard-Ct,-Neenah,-WI-54956","1317 Orchard Ct, Neenah, WI 54956",Neenah,WI,54956,44.227841,-88.491895,Single Family,4,3.5,2604,,Active,2700,Standard,2025-11-22T00:00:00.000Z,1
"216-Oak-St,-Neenah,-WI-54956","216 Oak St, Neenah, WI 54956",Neenah,WI,54956,44.182974,-88.458277,Single Family,3,2,1100,,Active,1600,Standard,2025-11-22T00:00:00.000Z,1
"112-Andrew-Ave,-Apt-4,-Neenah,-WI-54956","112 Andrew Ave, Apt 4, Neenah, WI 54956",Neenah,WI,54956,44.188938,-88.483315,Condo,2,1,,,Active,815,Standard,2025-11-22T00:00:00.000Z,1
"771-S-Commercial-St,-Neenah,-WI-54956","771 S Commercial St, Neenah, WI 54956",Neenah,WI,54956,44.175498,-88.465291,Condo,2,1,744,,Active,795,Standard,2025-11-22T00:00:00.000Z,1
"927-Louise-St,-Apt-3,-Neenah,-WI-54956","927 Louise St, Apt 3, Neenah, WI 54956",Neenah,WI,54956,44.171513,-88.493683,Condo,2,1,,,Active,899,Standard,2025-11-22T00:00:00.000Z,1
"1250-Burnette-St,-Neenah,-WI-54956","1250 Burnette St, Neenah, WI 54956",Neenah,WI,54956,44.201069,-88.49,Single Family,3,1.5,1716,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"128-W-Bell-St,-Neenah,-WI-54956","128 W Bell St, Neenah, WI 54956",Neenah,WI,54956,44.15567,-88.46473,Apartment,2,1,1016,1995,Active,1195,Standard,2025-11-22T00:00:00.000Z,1
"927-Louise-St,-Apt-1,-Neenah,-WI-54956","927 Louise St, Apt 1, Neenah, WI 54956",Neenah,WI,54956,44.171513,-88.493683,Condo,2,1,,,Active,949,Standard,2025-11-22T00:00:00.000Z,1
"1057-W-Cecil-St,-Apt-4,-Neenah,-WI-54956","1057 W Cecil St, Apt 4, Neenah, WI 54956",Neenah,WI,54956,44.171127,-88.493835,Condo,2,1,,,Active,949,Standard,2025-11-22T00:00:00.000Z,1
"349-Stanley-Ct,-Neenah,-WI-54956","349 Stanley Ct, Neenah, WI 54956",Neenah,WI,54956,44.160915,-88.471954,Condo,3,1.5,1306,,Active,1149,Standard,2025-11-22T00:00:00.000Z,1
"140-N-Western-Ave,-Neenah,-WI-54956","140 N Western Ave, Neenah, WI 54956",Neenah,WI,54956,44.190826,-88.480408,Apartment,3,2,1473,,Active,1113,Standard,2025-11-22T00:00:00.000Z,1
"211-Clairmont-Ct,-Neenah,-WI-54956","211 Clairmont Ct, Neenah, WI 54956",Neenah,WI,54956,44.161488,-88.469215,Apartment,2,1,900,,Active,875,Standard,2025-11-22T00:00:00.000Z,1
"210-5-W-Wisconsin-Ave,-Neenah,-WI-54956","210.5 W Wisconsin Ave, Neenah, WI 54956",Neenah,WI,54956,44.187286,-88.46402,Apartment,2,1,1200,,Active,1200,Standard,2025-11-22T00:00:00.000Z,1
"413-Green-St,-Neenah,-WI-54956","413 Green St, Neenah, WI 54956",Neenah,WI,54956,44.190864,-88.451458,Single Family,2,2,1250,,Active,1650,Standard,2025-11-22T00:00:00.000Z,1
"108-Irene-St,-Neenah,-WI-54956","108 Irene St, Neenah, WI 54956",Neenah,WI,54956,44.178861,-88.477051,Apartment,2,1,,,Active,1100,Standard,2025-06-13T00:00:00.000Z,163
"1225-Doctors-Dr,-Neenah,-WI-54956","1225 Doctors Dr, Neenah, WI 54956",Neenah,WI,54956,44.167032,-88.46623,Apartment,2,1,800,,Active,949,Standard,2024-12-14T00:00:00.000Z,344
"2111-Henry-St,-Neenah,-WI-54956","2111 Henry St, Neenah, WI 54956",Neenah,WI,54956,44.160736,-88.46788,Apartment,2,2,,,Active,1075,Standard,2025-03-06T00:00:00.000Z,262
"518-Isabella-St,-Neenah,-WI-54956","518 Isabella St, Neenah, WI 54956",Neenah,WI,54956,44.183311,-88.466583,Apartment,1,1,650,,Active,949,Standard,2025-05-02T00:00:00.000Z,205
"2273-Country-Ln,-Neenah,-WI-54956","2273 Country Ln, Neenah, WI 54956",Neenah,WI,54956,44.234978,-88.470938,Apartment,2,1,1000,,Active,1500,Standard,2025-11-06T00:00:00.000Z,17
"203-Joseph-Ct,-Neenah,-WI-54956","203 Joseph Ct, Neenah, WI 54956",Neenah,WI,54956,44.162556,-88.468369,Apartment,1,1,864,,Active,975,Standard,2025-03-06T00:00:00.000Z,262
"200-Bond-St,-Neenah,-WI-54956","200 Bond St, Neenah, WI 54956",Neenah,WI,54956,44.191016,-88.459063,Apartment,0,1,350,,Active,649,Standard,2025-11-18T00:00:00.000Z,5
"406-1st-St,-Apt-19,-Neenah,-WI-54956","406 1st St, Apt 19, Neenah, WI 54956",Neenah,WI,54956,44.192266,-88.455411,Apartment,2,2,1150,,Active,1275,Standard,2025-10-02T00:00:00.000Z,52
"821-823-Warbler-Ln,-Neenah,-WI-54952","821-823 Warbler Ln, Neenah, WI 54952",Neenah,WI,54952,44.237286,-88.476807,Townhouse,3,1.5,1300,,Active,1950,Standard,2025-10-14T00:00:00.000Z,40
"416-High-St,-Neenah,-WI-54956","416 High St, Neenah, WI 54956",Neenah,WI,54956,44.192092,-88.462202,Apartment,3,1,1154,,Active,1299,Standard,2025-07-24T00:00:00.000Z,122
"1007-S-Lake-St,-Neenah,-WI-54956","1007 S Lake St, Neenah, WI 54956",Neenah,WI,54956,44.17927,-88.481592,Apartment,2,1,,1990,Active,950,Standard,2025-09-26T00:00:00.000Z,58
"215-Main-St,-Neenah,-WI-54956","215 Main St, Neenah, WI 54956",Neenah,WI,54956,44.18734,-88.467117,Apartment,0,1,566,,Active,1324,Standard,2025-04-03T00:00:00.000Z,234
"1675-Delta-Dr,-Unit-1,-Neenah,-WI-54956","1675 Delta Dr, Unit 1, Neenah, WI 54956",Neenah,WI,54956,44.221992,-88.479454,Condo,2,1,,,Active,1425,Standard,2025-09-25T00:00:00.000Z,59
"339-5th-St,-Neenah,-WI-54956","339 5th St, Neenah, WI 54956",Neenah,WI,54956,44.19174,-88.449309,Apartment,1,1,850,,Active,1000,Standard,2025-11-07T00:00:00.000Z,16
"716-S-Commercial-St,-Neenah,-WI-54956","716 S Commercial St, Neenah, WI 54956",Neenah,WI,54956,44.177732,-88.464578,Single Family,4,2,2500,,Active,2300,Standard,2025-11-05T00:00:00.000Z,18
"205-Adams-St,-Neenah,-WI-54956","205 Adams St, Neenah, WI 54956",Neenah,WI,54956,44.183297,-88.465859,Apartment,1,1,550,1970,Active,899,Standard,2024-04-15T00:00:00.000Z,587
"671-S-Western-Ave,-Neenah,-WI-54956","671 S Western Ave, Neenah, WI 54956",Neenah,WI,54956,44.17971,-88.48031,Apartment,1,1,750,,Active,999,Standard,2025-02-13T00:00:00.000Z,283
"1059-Gillingham-Rd,-Neenah,-WI-54956","1059 Gillingham Rd, Neenah, WI 54956",Neenah,WI,54956,44.168439,-88.486106,Apartment,2,1,650,,Active,995,Standard,2025-11-18T00:00:00.000Z,5
"1031-Hunt-Ave,-Neenah,-WI-54956","1031 Hunt Ave, Neenah, WI 54956",Neenah,WI,54956,44.169138,-88.477823,Apartment,1,1,550,,Active,849,Standard,2025-09-05T00:00:00.000Z,79
"2382-Jacobsen-Rd,-Neenah,-WI-54956","2382 Jacobsen Rd, Neenah, WI 54956",Neenah,WI,54956,44.214692,-88.522536,Single Family,3,2,1500,,Active,2295,Standard,2025-06-24T00:00:00.000Z,151
"127-W-Wisconsin-Ave,-Unit-1061653P,-Neenah,-WI-54956","127 W Wisconsin Ave, Unit 1061653P, Neenah, WI 54956",Neenah,WI,54956,44.187149,-88.46244,Apartment,1,1,699,,Active,11970,Standard,2025-09-11T00:00:00.000Z,72
"1263-1265-Meadow-Ln,-Neenah,-WI-54956","1263-1265 Meadow Ln, Neenah, WI 54956",Neenah,WI,54956,44.16135,-88.490761,Multi-Family,2,1,1696,,Active,1195,Standard,2025-10-02T00:00:00.000Z,50
"120-Gruenwald-Ave,-Neenah,-WI-54956","120 Gruenwald Ave, Neenah, WI 54956",Neenah,WI,54956,44.190164,-88.48185,Apartment,2,1,,,Active,1050,Standard,2025-10-10T00:00:00.000Z,42
"1254-1256-Meadow-Ln,-Neenah,-WI-54956","1254-1256 Meadow Ln, Neenah, WI 54956",Neenah,WI,54956,44.161137,-88.490166,Multi-Family,2,1,1776,,Active,1245,Standard,2025-11-12T00:00:00.000Z,9
"3652-Interlake-Ave-N,-Apt-13,-Seattle,-WA-98103","3652 Interlake Ave N, Apt 13, Seattle, WA 98103",Seattle,WA,98103,47.652081,-122.341011,Apartment,2,2,800,,Active,2800,Standard,2025-11-22T00:00:00.000Z,1
"14040-Courtland-Pl-N,-Seattle,-WA-98133","14040 Courtland Pl N, Seattle, WA 98133",Seattle,WA,98133,47.73171,-122.337718,Single Family,4,3,1250,,Active,2900,Standard,2025-11-22T00:00:00.000Z,1
"1708B-Nw-58th-St,-Seattle,-WA-98107","1708B Nw 58th St, Seattle, WA 98107",Seattle,WA,98107,47.671143,-122.379295,Single Family,2,1,910,,Active,1850,Standard,2025-11-22T00:00:00.000Z,1
"4207-5-34th-Ave-W,-Seattle,-WA-98199","4207.5 34th Ave W, Seattle, WA 98199",Seattle,WA,98199,47.65794,-122.401176,Apartment,0,1,300,,Active,1250,Standard,2025-11-22T00:00:00.000Z,1
"1837-S-116th-St,-Seattle,-WA-98168","1837 S 116th St, Seattle, WA 98168",Seattle,WA,98168,47.499138,-122.308395,Apartment,2,1,805,,Active,1750,Standard,2025-11-22T00:00:00.000Z,1
"2014-41st-Ave-E,-Seattle,-WA-98112","2014 41st Ave E, Seattle, WA 98112",Seattle,WA,98112,47.637433,-122.279299,Single Family,2,2,1700,,Active,4200,Standard,2025-11-22T00:00:00.000Z,1
"409-10th-Ave-E,-Apt-104,-Seattle,-WA-98102","409 10th Ave E, Apt 104, Seattle, WA 98102",Seattle,WA,98102,47.622307,-122.320206,Apartment,0,1,450,,Active,1575,Standard,2025-11-22T00:00:00.000Z,1
"2107-Ne-54th-St,-Unit-A3,-Seattle,-WA-98105","2107 Ne 54th St, Unit A3, Seattle, WA 98105",Seattle,WA,98105,47.667801,-122.305077,Apartment,1,3,,,Active,690,Standard,2025-11-22T00:00:00.000Z,1
"736-Bellevue-Pl-E,-Unit-412,-Seattle,-WA-98102","736 Bellevue Pl E, Unit 412, Seattle, WA 98102",Seattle,WA,98102,47.626171,-122.327576,Apartment,0,1,348,,Active,1207,Standard,2025-11-22T00:00:00.000Z,1
"5257-Brooklyn-Ave-NE,-Unit-4,-Seattle,-WA-98105","5257 Brooklyn Ave NE, Unit 4, Seattle, WA 98105",Seattle,WA,98105,47.668125,-122.314377,Apartment,1,1,,,Active,750,Standard,2025-11-22T00:00:00.000Z,1
"1305-E-Howell-St,-Apt-303,-Seattle,-WA-98122","1305 E Howell St, Apt 303, Seattle, WA 98122",Seattle,WA,98122,47.617416,-122.315208,Apartment,0,1,454,,Active,1545,Standard,2025-11-22T00:00:00.000Z,1
"10757-Greenwood-Ave-N,-Apt-224,-Seattle,-WA-98133","10757 Greenwood Ave N, Apt 224, Seattle, WA 98133",Seattle,WA,98133,47.708473,-122.355896,Apartment,1,1,711,,Active,1545,Standard,2025-11-22T00:00:00.000Z,1
"2318-California-Ave-SW,-Apt-304,-Seattle,-WA-98116","2318 California Ave SW, Apt 304, Seattle, WA 98116",Seattle,WA,98116,47.582413,-122.386154,Apartment,1,1,550,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"1215-Seneca-St,-Apt-317,-Seattle,-WA-98101","1215 Seneca St, Apt 317, Seattle, WA 98101",Seattle,WA,98101,47.611317,-122.324409,Apartment,1,1,638,,Active,1595,Standard,2025-11-22T00:00:00.000Z,1
"13002-1st-Ave-NE,-Seattle,-WA-98125","13002 1st Ave NE, Seattle, WA 98125",Seattle,WA,98125,47.723334,-122.328551,Single Family,3,1,1080,,Active,2750,Standard,2025-11-22T00:00:00.000Z,1
"1615-15th-Ave,-Unit-42,-Seattle,-WA-98122","1615 15th Ave, Unit 42, Seattle, WA 98122",Seattle,WA,98122,47.615788,-122.313141,Apartment,1,1,520,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"2257A-Ne-53rd-St,-Unit-18,-Seattle,-WA-98105","2257A Ne 53rd St, Unit 18, Seattle, WA 98105",Seattle,WA,98105,47.666782,-122.302803,Apartment,2,1,650,,Active,1795,Standard,2025-11-22T00:00:00.000Z,1
"509-19th-Ave-E,-Apt-103,-Seattle,-WA-98112","509 19th Ave E, Apt 103, Seattle, WA 98112",Seattle,WA,98112,47.623638,-122.307655,Apartment,1,1,590,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"1615-15th-Ave,-Unit-30,-Seattle,-WA-98122","1615 15th Ave, Unit 30, Seattle, WA 98122",Seattle,WA,98122,47.615788,-122.313141,Apartment,1,1,705,,Active,1795,Standard,2025-11-22T00:00:00.000Z,1
"1615-15th-Ave,-Unit-50,-Seattle,-WA-98122","1615 15th Ave, Unit 50, Seattle, WA 98122",Seattle,WA,98122,47.615788,-122.313141,Apartment,1,1,630,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"1420-Boren-Ave,-Apt-109,-Seattle,-WA-98101","1420 Boren Ave, Apt 109, Seattle, WA 98101",Seattle,WA,98101,47.613167,-122.328217,Apartment,0,1,325,,Active,1195,Standard,2025-11-22T00:00:00.000Z,1
"151-John-St,-Apt-2D,-Seattle,-WA-98109","151 John St, Apt 2D, Seattle, WA 98109",Seattle,WA,98109,47.619587,-122.35376,Apartment,0,1,585,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"2244-13th-Ave,-Apt-106W,-Seattle,-WA-98119","2244 13th Ave, Apt 106W, Seattle, WA 98119",Seattle,WA,98119,47.639881,-122.373311,Apartment,1,1,587,,Active,1795,Standard,2025-11-22T00:00:00.000Z,1
"1305-E-Denny-Way,-Apt-100,-Seattle,-WA-98122","1305 E Denny Way, Apt 100, Seattle, WA 98122",Seattle,WA,98122,47.618626,-122.315224,Apartment,1,1,500,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"5505-15th-Ave-NE,-Apt-304,-Seattle,-WA-98105","5505 15th Ave NE, Apt 304, Seattle, WA 98105",Seattle,WA,98105,47.668701,-122.312202,Apartment,2,2,880,,Active,2095,Standard,2025-11-22T00:00:00.000Z,1
"902-Ne-43rd-St,-Seattle,-WA-98105","902 Ne 43rd St, Seattle, WA 98105",Seattle,WA,98105,47.659634,-122.318489,Apartment,1,1,737,,Active,1850,Standard,2025-11-22T00:00:00.000Z,1
"13826-Greenwood-Ave-N,-Seattle,-WA-98133","13826 Greenwood Ave N, Seattle, WA 98133",Seattle,WA,98133,47.730408,-122.355118,Apartment,1,1,574,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"1700-Taylor-Ave-N,-Seattle,-WA-98109","1700 Taylor Ave N, Seattle, WA 98109",Seattle,WA,98109,47.634358,-122.346233,Apartment,1,1,750,1960,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"4532-42nd-Ave-SW,-Unit-410,-Seattle,-WA-98116","4532 42nd Ave SW, Unit 410, Seattle, WA 98116",Seattle,WA,98116,47.561924,-122.385094,Apartment,1,1,634,,Active,1795,Standard,2025-11-22T00:00:00.000Z,1
"205-19th-Ave-E,-Apt-404,-Seattle,-WA-98112","205 19th Ave E, Apt 404, Seattle, WA 98112",Seattle,WA,98112,47.619938,-122.307648,Apartment,1,1,552,,Active,1795,Standard,2025-11-22T00:00:00.000Z,1
"949-N-80th-St,-Apt-307,-Seattle,-WA-98103","949 N 80th St, Apt 307, Seattle, WA 98103",Seattle,WA,98103,47.686768,-122.345001,Apartment,1,1,525,,Active,1595,Standard,2025-11-22T00:00:00.000Z,1
"509-19th-Ave-E,-Apt-304,-Seattle,-WA-98112","509 19th Ave E, Apt 304, Seattle, WA 98112",Seattle,WA,98112,47.623638,-122.307655,Apartment,1,1,590,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"1700-Summit-Ave,-Apt-103,-Seattle,-WA-98122","1700 Summit Ave, Apt 103, Seattle, WA 98122",Seattle,WA,98122,47.616516,-122.325241,Apartment,1,1,499,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"205-19th-Ave-E,-Apt-402,-Seattle,-WA-98112","205 19th Ave E, Apt 402, Seattle, WA 98112",Seattle,WA,98112,47.619938,-122.307648,Apartment,0,1,300,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"1305-E-Denny-Way,-Apt-107,-Seattle,-WA-98122","1305 E Denny Way, Apt 107, Seattle, WA 98122",Seattle,WA,98122,47.618626,-122.315224,Apartment,0,1,360,,Active,1195,Standard,2025-11-22T00:00:00.000Z,1
"5505-15th-Ave-NE,-Apt-302,-Seattle,-WA-98105","5505 15th Ave NE, Apt 302, Seattle, WA 98105",Seattle,WA,98105,47.668701,-122.312202,Apartment,1,1,580,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"509-19th-Ave-E,-Apt-107,-Seattle,-WA-98112","509 19th Ave E, Apt 107, Seattle, WA 98112",Seattle,WA,98112,47.623638,-122.307655,Apartment,0,1,457,,Active,1595,Standard,2025-11-22T00:00:00.000Z,1
"321-Broadway-E,-Apt-406,-Seattle,-WA-98102","321 Broadway E, Apt 406, Seattle, WA 98102",Seattle,WA,98102,47.621674,-122.321274,Apartment,0,1,380,,Active,1395,Standard,2025-11-22T00:00:00.000Z,1
"3520-28th-Ave-W,-Apt-408,-Seattle,-WA-98199","3520 28th Ave W, Apt 408, Seattle, WA 98199",Seattle,WA,98199,47.652088,-122.392273,Apartment,2,2,1100,,Active,2495,Standard,2025-11-22T00:00:00.000Z,1
"316-E-Harrison-St,-Apt-103,-Seattle,-WA-98102","316 E Harrison St, Apt 103, Seattle, WA 98102",Seattle,WA,98102,47.622135,-122.326965,Apartment,1,1,750,,Active,1895,Standard,2025-11-22T00:00:00.000Z,1
"5231-22nd-Ave-NE,-Apt-2,-Seattle,-WA-98105","5231 22nd Ave NE, Apt 2, Seattle, WA 98105",Seattle,WA,98105,47.66732,-122.304771,Apartment,1,1,750,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
"224-Harvard-Ave-E,-Apt-403,-Seattle,-WA-98102","224 Harvard Ave E, Apt 403, Seattle, WA 98102",Seattle,WA,98102,47.620705,-122.321869,Apartment,1,1,475,,Active,1695,Standard,2025-11-22T00:00:00.000Z,1
